agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1259450,114685.9,29.0,2191479,2191479,1758648149774,false
1259451,114688.5,24.0,2191480,2191481,1758648152695,false
1259452,114690.2,6.0,2191482,2191482,1758648152695,false
1259453,114678.9,30.0,2191483,2191484,1758648158914,false
1259454,114690.2,30.0,2191485,2191485,1758648172100,false
1259455,114718.3,30.0,2191486,2191486,1758648182201,false
1259456,114718.3,30.0,2191487,2191487,1758648185064,false
1259457,114718.3,11.0,2191488,2191488,1758648186536,false
1259458,114733.8,1.0,2191489,2191489,1758648198213,true
1259459,114729.7,25.0,2191490,2191490,1758648201024,true
1259460,114711.3,2.0,2191491,2191492,1758648201192,false
1259461,114711.7,28.0,2191493,2191493,1758648201192,false
1259462,114711.7,30.0,2191494,2191494,1758648204115,false
1259463,114711.6,1.0,2191495,2191495,1758648223442,true
1259464,114711.6,1.0,2191496,2191496,1758648225105,true
1259465,114711.6,1.0,2191497,2191497,1758648225576,true
1259466,114711.6,1.0,2191498,2191498,1758648231509,true
1259467,114711.7,30.0,2191499,2191500,1758648243025,false
1259468,114711.6,1.0,2191501,2191501,1758648243465,true
1259469,114711.7,30.0,2191502,2191502,1758648245943,false
1259470,114703.8,1.0,2191503,2191503,1758648249785,true
1259471,114701.1,96.0,2191504,2191506,1758648249785,true
1259472,114696.7,1.0,2191507,2191507,1758648249847,true
1259473,114663.1,9.0,2191508,2191509,1758648249947,true
1259474,114651.7,1.0,2191510,2191510,1758648250015,false
1259475,114663.2,29.0,2191511,2191511,1758648250015,false
1259476,114651.7,43.0,2191512,2191512,1758648250015,true
1259477,114651.7,6.0,2191513,2191513,1758648250298,true
1259478,114651.7,96.0,2191514,2191517,1758648262746,true
1259479,114619.7,12.0,2191518,2191518,1758648262912,true
1259480,114619.8,30.0,2191519,2191519,1758648263025,false
1259481,114619.7,1.0,2191520,2191520,1758648273552,true
1259482,114619.7,22.0,2191521,2191521,1758648294695,true
1259483,114600.3,24.0,2191522,2191522,1758648345310,true
1259484,114598.9,12.0,2191523,2191523,1758648345310,true
1259485,114594.1,30.0,2191524,2191524,1758648345469,false
1259486,114594.1,30.0,2191525,2191525,1758648348384,false
1259487,114594.1,1.0,2191526,2191526,1758648351420,false
1259488,114596.6,24.0,2191527,2191527,1758648351420,false
1259489,114597.4,5.0,2191528,2191528,1758648351420,false
1259490,114597.4,30.0,2191529,2191529,1758648354444,false
1259491,114575.8,1.0,2191530,2191530,1758648358884,false
1259492,114579.2,29.0,2191531,2191531,1758648358884,false
1259493,114560.0,30.0,2191532,2191532,1758648368444,false
1259494,114573.4,20.0,2191533,2191534,1758648373572,true
1259495,114573.4,43.0,2191535,2191535,1758648373687,true
1259496,114560.9,30.0,2191536,2191536,1758648373933,false
1259497,114560.9,30.0,2191537,2191537,1758648376796,false
1259498,114560.9,30.0,2191538,2191538,1758648379827,false
1259499,114560.9,30.0,2191539,2191541,1758648382856,false
1259500,114573.5,70.0,2191542,2191548,1758648390917,false
1259501,114573.5,24.0,2191549,2191553,1758648391029,false
1259502,114575.7,1.0,2191554,2191554,1758648391182,false
1259503,114583.9,30.0,2191555,2191555,1758648393845,false
1259504,114583.9,30.0,2191556,2191556,1758648396866,false
1259505,114583.9,30.0,2191557,2191558,1758648399895,false
1259506,114583.9,30.0,2191559,2191560,1758648402924,false
1259507,114583.9,30.0,2191561,2191561,1758648405954,false
1259508,114583.8,59.0,2191562,2191563,1758648410539,true
1259509,114562.2,30.0,2191564,2191564,1758648410614,false
1259510,114562.2,30.0,2191565,2191565,1758648413635,false
1259511,114562.2,30.0,2191566,2191567,1758648416665,false
1259512,114587.2,143.0,2191568,2191576,1758648424246,false
1259513,114610.2,30.0,2191577,2191578,1758648424474,false
1259514,114610.1,2.0,2191579,2191579,1758648428258,true
1259515,114584.3,2.0,2191580,2191580,1758648428337,false
1259516,114594.2,28.0,2191581,2191581,1758648428337,false
1259517,114591.9,30.0,2191582,2191582,1758648431365,false
1259518,114591.9,21.0,2191583,2191584,1758648434395,false
1259519,114593.2,2.0,2191585,2191585,1758648434395,false
1259520,114594.2,7.0,2191586,2191586,1758648434395,false
1259521,114594.1,2.0,2191587,2191587,1758648440295,true
1259522,114564.2,4.0,2191588,2191590,1758648440524,false
1259523,114567.1,26.0,2191591,2191591,1758648440524,false
1259524,114575.5,1.0,2191592,2191592,1758648447424,true
1259525,114575.5,67.0,2191593,2191594,1758648447813,true
1259526,114571.4,1.0,2191595,2191595,1758648476493,true
1259527,114571.4,23.0,2191596,2191596,1758648476877,true
1259528,114560.0,30.0,2191597,2191597,1758648477065,false
1259529,114560.0,30.0,2191598,2191598,1758648479994,false
1259530,114560.0,30.0,2191599,2191599,1758648483027,false
1259531,114560.0,30.0,2191600,2191600,1758648486054,false
1259532,114560.0,30.0,2191601,2191601,1758648489085,false
1259533,114560.0,30.0,2191602,2191602,1758648492112,false
1259534,114560.0,30.0,2191603,2191603,1758648495144,false
1259535,114560.0,30.0,2191604,2191604,1758648498176,false
1259536,114560.0,30.0,2191605,2191607,1758648501203,false
1259537,114560.0,30.0,2191608,2191608,1758648504234,false
1259538,114559.9,1.0,2191609,2191609,1758648505812,true
1259539,114560.0,30.0,2191610,2191611,1758648507263,false
1259540,114560.0,30.0,2191612,2191612,1758648510293,false
1259541,114559.9,105.0,2191613,2191613,1758648511233,true
1259542,114559.9,1.0,2191614,2191614,1758648511456,true
1259543,114559.9,1.0,2191615,2191615,1758648511716,true
1259544,114559.9,123.0,2191616,2191621,1758648512086,true
1259545,114558.5,1.0,2191622,2191622,1758648512113,true
1259546,114552.1,1.0,2191623,2191623,1758648512433,true
1259547,114551.0,66.0,2191624,2191624,1758648512434,true
1259548,114550.5,1.0,2191625,2191625,1758648512434,true
1259549,114541.0,48.0,2191626,2191627,1758648512569,true
1259550,114541.0,138.0,2191628,2191629,1758648513140,true
1259551,114520.2,30.0,2191630,2191630,1758648513324,false
1259552,114520.2,30.0,2191631,2191631,1758648516353,false
1259553,114520.1,1.0,2191632,2191632,1758648518335,true
1259554,114514.1,18.0,2191633,2191637,1758648519301,true
1259555,114514.1,1.0,2191638,2191638,1758648519509,true
1259556,114514.1,1.0,2191639,2191639,1758648519683,true
1259557,114513.0,17.0,2191640,2191640,1758648528814,true
1259558,114512.0,19.0,2191641,2191642,1758648528814,true
1259559,114500.0,6.0,2191643,2191644,1758648536045,true
1259560,114500.0,1.0,2191645,2191645,1758648536336,true
1259561,114495.9,63.0,2191646,2191646,1758648538510,true
1259562,114478.1,5.0,2191647,2191647,1758648539231,true
1259563,114451.8,1.0,2191648,2191648,1758648539418,false
1259564,114455.3,24.0,2191649,2191649,1758648539418,false
1259565,114461.2,5.0,2191650,2191650,1758648539419,false
1259566,114454.5,278.0,2191651,2191660,1758648547903,false
1259567,114472.1,1.0,2191661,2191661,1758648552838,true
1259568,114463.8,2.0,2191662,2191663,1758648560232,false
1259569,114472.2,28.0,2191664,2191665,1758648560232,false
1259570,114472.2,30.0,2191666,2191666,1758648563156,false
1259571,114472.2,30.0,2191667,2191667,1758648566184,false
1259572,114472.2,30.0,2191668,2191668,1758648569215,false
1259573,114472.2,30.0,2191669,2191669,1758648572243,false
1259574,114472.2,30.0,2191670,2191670,1758648575273,false
1259575,114472.2,30.0,2191671,2191671,1758648578306,false
1259576,114472.2,30.0,2191672,2191672,1758648581335,false
1259577,114472.2,30.0,2191673,2191673,1758648584364,false
1259578,114472.1,1.0,2191674,2191674,1758648600084,true
1259579,114450.3,30.0,2191675,2191676,1758648600291,false
1259580,114450.2,3.0,2191677,2191677,1758648603223,true
1259581,114450.0,2.0,2191678,2191678,1758648603237,true
1259582,114433.3,30.0,2191679,2191679,1758648603327,false
1259583,114433.3,30.0,2191680,2191681,1758648606354,false
1259584,114433.3,33.0,2191682,2191683,1758648609163,false
1259585,114437.4,30.0,2191684,2191684,1758648609384,false
1259586,114437.4,2.0,2191685,2191685,1758648611018,false
1259587,114449.1,1.0,2191686,2191686,1758648615771,true
1259588,114434.8,30.0,2191687,2191687,1758648615940,false
1259589,114434.8,30.0,2191688,2191689,1758648632143,false
1259590,114449.2,22.0,2191690,2191691,1758648658099,false
1259591,114458.5,1.0,2191692,2191692,1758648676114,true
1259592,114440.0,30.0,2191693,2191693,1758648676341,false
1259593,114440.0,1.0,2191694,2191694,1758648689071,false
1259594,114458.6,30.0,2191695,2191695,1758648691665,false
1259595,114472.2,30.0,2191696,2191696,1758648694585,false
1259596,114472.1,1.0,2191697,2191697,1758648694767,true
1259597,114449.8,30.0,2191698,2191698,1758648697619,false
1259598,114449.7,1.0,2191699,2191699,1758648725526,true
1259599,114446.6,2.0,2191700,2191700,1758648737506,false
1259600,114459.1,28.0,2191701,2191701,1758648737506,false
1259601,114459.1,30.0,2191702,2191702,1758648740425,false
1259602,114459.1,27.0,2191703,2191704,1758648743457,false
1259603,114462.9,2.0,2191705,2191705,1758648743457,false
1259604,114470.0,1.0,2191706,2191706,1758648743457,false
1259605,114469.8,4.0,2191707,2191707,1758648750270,true
1259606,114458.6,30.0,2191708,2191708,1758648750515,false
1259607,114458.5,33.0,2191709,2191711,1758648751243,true
1259608,114445.4,566.0,2191712,2191741,1758648784567,false
1259609,114447.7,145.0,2191742,2191748,1758648784586,false
1259610,114460.7,30.0,2191749,2191751,1758648784784,false
1259611,114460.6,2.0,2191752,2191752,1758648791283,true
1259612,114447.9,30.0,2191753,2191753,1758648791554,false
1259613,114447.9,2.0,2191754,2191754,1758648798458,false
1259614,114450.7,28.0,2191755,2191755,1758648798458,false
1259615,114460.7,30.0,2191756,2191756,1758648801325,false
1259616,114460.6,1.0,2191757,2191757,1758648803463,true
1259617,114460.6,1.0,2191758,2191758,1758648804033,true
1259618,114437.7,30.0,2191759,2191760,1758648804359,false
1259619,114437.7,30.0,2191761,2191761,1758648807385,false
1259620,114437.7,9.0,2191762,2191763,1758648810417,false
1259621,114439.0,21.0,2191764,2191764,1758648810417,false
1259622,114439.0,30.0,2191765,2191765,1758648813445,false
1259623,114439.0,30.0,2191766,2191766,1758648816475,false
1259624,114439.0,6.0,2191767,2191768,1758648819504,false
1259625,114441.4,24.0,2191769,2191769,1758648819504,false
1259626,114449.1,2.0,2191770,2191771,1758648833645,true
1259627,114432.1,30.0,2191772,2191772,1758648833867,false
1259628,114431.9,1.0,2191773,2191773,1758648848758,true
1259629,114421.8,30.0,2191774,2191774,1758648848957,false
1259630,114400.1,30.0,2191775,2191775,1758648851887,false
1259631,114400.1,30.0,2191776,2191777,1758648854905,false
1259632,114400.1,30.0,2191778,2191778,1758648857934,false
1259633,114400.1,30.0,2191779,2191780,1758648860966,false
1259634,114400.1,30.0,2191781,2191781,1758648863996,false
1259635,114400.1,30.0,2191782,2191782,1758648867024,false
1259636,114400.1,30.0,2191783,2191783,1758648870058,false
1259637,114400.0,18.0,2191784,2191791,1758648872728,true
1259638,114386.9,5.0,2191792,2191792,1758648878003,true
1259639,114382.1,19.0,2191793,2191793,1758648902306,false
1259640,114382.0,1.0,2191794,2191794,1758648913536,true
1259641,114381.9,199.0,2191795,2191795,1758648913536,true
1259642,114381.9,110.0,2191796,2191796,1758648913736,true
1259643,114381.9,63.0,2191797,2191801,1758648913889,true
1259644,114380.1,7.0,2191802,2191802,1758648919150,true
1259645,114368.3,9.0,2191803,2191804,1758648919411,true
1259646,114342.5,133.0,2191805,2191805,1758648921040,true
1259647,114342.5,589.0,2191806,2191823,1758648922314,true
1259648,114342.5,1091.0,2191824,2191830,1758648922437,true
1259649,114341.0,186.0,2191831,2191831,1758648926361,true
1259650,114329.1,1.0,2191832,2191832,1758648933941,true
1259651,114325.0,2.0,2191833,2191833,1758648933954,true
1259652,114304.2,30.0,2191834,2191836,1758648934156,false
1259653,114300.4,1.0,2191837,2191837,1758648938628,true
1259654,114300.0,1.0,2191838,2191838,1758648938637,true
1259655,114277.8,30.0,2191839,2191839,1758648938724,false
1259656,114277.8,1.0,2191840,2191840,1758648961899,false
1259657,114277.8,30.0,2191841,2191841,1758648962164,false
1259658,114277.8,17.0,2191842,2191845,1758648962530,false
1259659,114282.5,250.0,2191846,2191847,1758648962557,false
1259660,114299.6,1.0,2191848,2191848,1758648965134,true
1259661,114284.6,30.0,2191849,2191850,1758648965214,false
1259662,114272.3,11.0,2191851,2191851,1758648974463,false
1259663,114250.2,30.0,2191852,2191852,1758648982424,false
1259664,114250.2,101.0,2191853,2191857,1758648999254,false
1259665,114258.3,30.0,2191858,2191858,1758648999527,false
1259666,114258.2,18.0,2191859,2191861,1758649002174,true
1259667,114258.3,30.0,2191862,2191862,1758649002445,false
1259668,114258.3,30.0,2191863,2191863,1758649005477,false
1259669,114258.3,30.0,2191864,2191864,1758649008506,false
1259670,114258.3,30.0,2191865,2191865,1758649011536,false
1259671,114258.3,101.0,2191866,2191870,1758649013186,false
1259672,114265.2,30.0,2191871,2191872,1758649014566,false
1259673,114276.5,30.0,2191873,2191873,1758649017596,false
1259674,114276.4,1.0,2191874,2191874,1758649018851,true
1259675,114256.0,30.0,2191875,2191877,1758649020626,false
1259676,114250.2,30.0,2191878,2191878,1758649023655,false
1259677,114250.2,1.0,2191879,2191879,1758649025182,false
1259678,114262.2,1.0,2191880,2191880,1758649030505,true
1259679,114259.4,1.0,2191881,2191881,1758649031088,true
1259680,114250.3,30.0,2191882,2191883,1758649031262,false
1259681,114250.0,37.0,2191884,2191886,1758649065711,true
1259682,114231.8,30.0,2191887,2191887,1758649065883,false
1259683,114231.8,20.0,2191888,2191889,1758649080996,false
1259684,114241.8,10.0,2191890,2191890,1758649080996,false
1259685,114246.9,30.0,2191891,2191892,1758649083925,false
1259686,114246.9,30.0,2191893,2191893,1758649086956,false
1259687,114246.9,30.0,2191894,2191895,1758649091785,false
1259688,114246.9,30.0,2191896,2191897,1758649094814,false
1259689,114246.9,162.0,2191898,2191904,1758649095366,false
1259690,114247.1,250.0,2191905,2191905,1758649095367,false
1259691,114265.2,30.0,2191906,2191908,1758649100435,false
1259692,114265.2,30.0,2191909,2191910,1758649103305,false
1259693,114265.2,30.0,2191911,2191912,1758649106337,false
1259694,114265.2,30.0,2191913,2191914,1758649109365,false
1259695,114265.2,30.0,2191915,2191917,1758649112395,false
1259696,114265.2,256.0,2191918,2191930,1758649113855,false
1259697,114280.3,30.0,2191931,2191931,1758649115425,false
1259698,114280.3,30.0,2191932,2191932,1758649118455,false
1259699,114280.3,30.0,2191933,2191933,1758649121485,false
1259700,114280.3,30.0,2191934,2191936,1758649124515,false
1259701,114280.3,30.0,2191937,2191938,1758649127545,false
1259702,114280.3,30.0,2191939,2191939,1758649130574,false
1259703,114280.2,45.0,2191940,2191948,1758649132640,true
1259704,114265.3,30.0,2191949,2191949,1758649133605,false
1259705,114265.3,30.0,2191950,2191950,1758649136634,false
1259706,114265.3,30.0,2191951,2191951,1758649139665,false
1259707,114252.8,30.0,2191952,2191952,1758649152251,false
1259708,114252.7,61.0,2191953,2191954,1758649154435,true
1259709,114246.4,4.0,2191955,2191955,1758649154730,true
1259710,114235.5,30.0,2191956,2191957,1758649155180,false
1259711,114222.3,30.0,2191958,2191958,1758649168098,false
1259712,114222.3,30.0,2191959,2191959,1758649171015,false
1259713,114222.2,7.0,2191960,2191960,1758649173352,true
1259714,114222.2,1.0,2191961,2191961,1758649175317,true
1259715,114221.6,8.0,2191962,2191963,1758649185798,true
1259716,114214.4,30.0,2191964,2191965,1758649185976,false
1259717,114214.3,5.0,2191966,2191967,1758649188074,true
1259718,114208.6,1.0,2191968,2191968,1758649188434,true
1259719,114204.8,1.0,2191969,2191969,1758649188577,true
1259720,114185.4,30.0,2191970,2191970,1758649188895,false
1259721,114168.7,30.0,2191971,2191972,1758649191929,false
1259722,114168.7,30.0,2191973,2191973,1758649194955,false
1259723,114168.7,30.0,2191974,2191974,1758649197984,false
1259724,114168.7,30.0,2191975,2191975,1758649201014,false
1259725,114168.7,56.0,2191976,2191984,1758649203055,false
1259726,114177.0,251.0,2191985,2191992,1758649203740,false
1259727,114184.7,36.0,2191993,2192000,1758649203929,false
1259728,114184.7,30.0,2192001,2192001,1758649204044,false
1259729,114196.2,30.0,2192002,2192003,1758649207075,false
1259730,114196.1,1.0,2192004,2192004,1758649209742,true
1259731,114196.1,1.0,2192005,2192005,1758649210010,true
1259732,114173.4,30.0,2192006,2192007,1758649210104,false
1259733,114173.4,30.0,2192008,2192010,1758649213134,false
1259734,114173.4,30.0,2192011,2192012,1758649216164,false
1259735,114192.1,2.0,2192013,2192013,1758649221964,true
1259736,114175.1,30.0,2192014,2192014,1758649222205,false
1259737,114175.1,30.0,2192015,2192015,1758649225080,false
1259738,114162.1,30.0,2192016,2192016,1758649228106,false
1259739,114162.1,30.0,2192017,2192017,1758649231135,false
1259740,114162.1,30.0,2192018,2192018,1758649234164,false
1259741,114162.1,30.0,2192019,2192019,1758649237197,false
1259742,114162.0,1.0,2192020,2192020,1758649238066,true
1259743,114155.5,1.0,2192021,2192021,1758649238067,true
1259744,114141.4,27.0,2192022,2192023,1758649238067,true
1259745,114141.5,30.0,2192024,2192027,1758649240226,false
1259746,114141.3,138.0,2192028,2192028,1758649242183,true
1259747,114141.3,48.0,2192029,2192029,1758649243022,true
1259748,114141.0,1.0,2192030,2192030,1758649243030,true
1259749,114139.1,2.0,2192031,2192031,1758649243033,true
1259750,114124.3,30.0,2192032,2192033,1758649243255,false
1259751,114124.3,30.0,2192034,2192036,1758649246286,false
1259752,114131.1,1.0,2192037,2192037,1758649259375,true
